name,Pres01,Pres02,Pres03,Pres04,Pres05,Pres06,Pres07,Deg01,Deg02,Deg03,Deg04,Deg05,Deg06,Deg07
Rosistilla,0.00834,0.01192,0.01335,0.012,0.00702,0.01259,0.0,0.01119,0.01737,0.00742,0.00908,0.00303,0.01005,0.01192
Rossellomorea,0.00626,0.0053,0.0,0.00525,0.0014,0.00097,0.0,0.00124,0.0,0.00185,0.00182,0.00087,0.00223,0.00238
Rothia,0.01668,0.00132,0.01335,0.018,0.00982,0.0213,0.03218,0.02114,0.01448,0.01112,0.01332,0.01604,0.01005,0.00835
Rouxiella,0.00834,0.00132,0.00445,0.003,0.0014,0.00097,0.00402,0.00124,0.0,0.0,0.00303,0.0013,0.0134,0.00358
Ruania,0.01877,0.02119,0.02817,0.0285,0.02105,0.04163,0.01609,0.04601,0.01737,0.03894,0.02785,0.02904,0.02681,0.02981
Rubinisphaera,0.00209,0.00795,0.00297,0.00375,0.0,0.0029,0.0,0.00373,0.0029,0.00185,0.00424,0.0013,0.00335,0.00358
Rubivirus,0.0,0.0,0.0,0.0,0.0,0.00097,0.0,0.0,0.0,0.0,0.00061,0.0,0.0,0.0
Rubripirellula,0.0,0.00132,0.00148,0.00675,0.0014,0.00194,0.00804,0.00497,0.00579,0.00185,0.00061,0.00043,0.00447,0.00358
Rubrivivax,0.47127,0.26493,0.2328,0.42819,0.14173,0.13457,0.09653,0.31834,0.56468,0.5933,1.03728,0.1751,0.36193,0.50318
Rubrobacter,0.03753,0.04504,0.08007,0.04049,0.07858,0.06002,0.04022,0.06093,0.0695,0.07787,0.04178,0.01647,0.0592,0.06558
Ruegeria,0.03336,0.02649,0.03262,0.05249,0.03789,0.01839,0.02815,0.03979,0.04344,0.0241,0.07145,0.10186,0.03351,0.05962
Rufibacter,0.00417,0.00397,0.00297,0.006,0.0014,0.00194,0.0,0.00497,0.00579,0.0,0.00121,0.00217,0.00447,0.00715
Ruficoccus,0.0,0.00795,0.0,0.00375,0.00561,0.00484,0.0,0.00497,0.0029,0.00556,0.00666,0.00217,0.01117,0.00596
Rugamonas,0.0417,0.03047,0.02817,0.05774,0.03929,0.03969,0.03218,0.02984,0.03765,0.05562,0.03875,0.03294,0.03798,0.04889
Rugosibacter,0.00417,0.01192,0.00593,0.01275,0.00702,0.00871,0.00402,0.00622,0.0,0.00371,0.01029,0.03121,0.02234,0.01192
Ruminiclostridium,0.0,0.00132,0.00148,0.0,0.0014,0.0,0.0,0.0,0.0029,0.0,0.0,0.00043,0.0,0.00238
Ruminococcus,0.00209,0.00265,0.00297,0.0015,0.00281,0.0029,0.00804,0.00124,0.0029,0.00371,0.00061,0.04551,0.00447,0.00119
Runella,0.00209,0.0053,0.00297,0.0075,0.0014,0.0029,0.0,0.00373,0.0029,0.00185,0.00787,0.00347,0.00112,0.00358
Ruthenibacterium,0.00209,0.00662,0.0,0.0015,0.00281,0.00097,0.02011,0.00124,0.0029,0.0,0.00182,0.00173,0.00447,0.00238
Saccharibacillus,0.00209,0.00265,0.00445,0.0045,0.0,0.00097,0.01609,0.00249,0.0029,0.00185,0.00242,0.00217,0.00112,0.00238
Saccharimonas,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00217,0.0,0.0
Saccharobesus,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.00061,0.00043,0.00223,0.00238
Saccharomonospora,0.03962,0.03709,0.0519,0.05849,0.0856,0.11327,0.04424,0.06093,0.02317,0.0686,0.0551,0.03857,0.04021,0.05246
Saccharomyces,0.0,0.0,0.0,0.00225,0.0014,0.0,0.0,0.0,0.0,0.0,0.00061,0.00217,0.00335,0.00119
Saccharomycodes,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.00124,0.0,0.0,0.0,0.00173,0.0,0.00119
Saccharophagus,0.0,0.0,0.00297,0.0015,0.0014,0.00097,0.00402,0.00124,0.0,0.00185,0.00363,0.00087,0.00447,0.00119
Saccharopolyspora,0.07507,0.08478,0.11566,0.11249,0.1712,0.26236,0.18098,0.13306,0.09266,0.10012,0.07206,0.05591,0.12288,0.08943
Saccharospirillum,0.00417,0.00397,0.00741,0.00375,0.00281,0.00194,0.0,0.00249,0.0029,0.00185,0.00182,0.00303,0.00894,0.00238
Saccharothrix,0.07298,0.05696,0.08749,0.07424,0.09963,0.13747,0.05631,0.08083,0.03185,0.04635,0.06237,0.05071,0.06256,0.04769
Sagittula,0.00626,0.02252,0.02521,0.02925,0.00982,0.01065,0.00804,0.01741,0.03475,0.02596,0.03633,0.05808,0.01117,0.02981
Salaquimonas,0.01043,0.01722,0.03262,0.009,0.01263,0.01936,0.00804,0.00373,0.00869,0.00185,0.00787,0.00563,0.00782,0.0155
Salarchaeum,0.00209,0.00397,0.00148,0.003,0.00281,0.0,0.0,0.00124,0.0029,0.0,0.00061,0.0,0.0,0.0
Salegentibacter,0.00209,0.00397,0.0,0.00525,0.0,0.0,0.0,0.0,0.0,0.0,0.00182,0.0052,0.0,0.00119
Salicibibacter,0.0,0.00397,0.00148,0.00075,0.0014,0.00097,0.0,0.00124,0.0,0.00185,0.00061,0.0,0.00447,0.00119
Salidesulfovibrio,0.0,0.00132,0.00741,0.0015,0.00561,0.00484,0.0,0.00124,0.0029,0.00371,0.00242,0.00303,0.00782,0.00238
Salimicrobium,0.00209,0.0,0.0,0.00075,0.0,0.0,0.0,0.00249,0.0,0.0,0.0,0.00043,0.0,0.0
Salinarchaeum,0.00209,0.0,0.00148,0.00225,0.0014,0.00097,0.00804,0.00124,0.0,0.00185,0.00061,0.00087,0.00335,0.00477
Salinibacter,0.01043,0.00265,0.00741,0.00375,0.00421,0.00678,0.00402,0.00746,0.0029,0.00742,0.00424,0.00477,0.00335,0.00596
Salinibacterium,0.01043,0.01192,0.02521,0.02475,0.02105,0.02711,0.02011,0.02487,0.03765,0.03708,0.01635,0.02254,0.02793,0.03577
Salinibaculum,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00223,0.0
Salinicoccus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.00087,0.0,0.0
Salinicola,0.03962,0.01722,0.02669,0.02925,0.00982,0.01646,0.01207,0.02487,0.02317,0.02966,0.01817,0.01214,0.04245,0.02385
Salinigranum,0.00209,0.00927,0.01335,0.0045,0.00281,0.00387,0.0,0.00622,0.01158,0.00371,0.00363,0.00303,0.00335,0.00238
Salinilacihabitans,0.00417,0.00132,0.00148,0.0015,0.0,0.00097,0.00402,0.0,0.0,0.00185,0.00182,0.0013,0.00335,0.0
Salinimicrobium,0.0,0.0,0.0,0.00075,0.0014,0.0,0.0,0.0,0.0,0.00185,0.0,0.0,0.0,0.00238
Salinimonas,0.00209,0.00397,0.00445,0.0015,0.0014,0.0,0.01207,0.00124,0.00579,0.0,0.00666,0.00173,0.01117,0.00358
Saliniradius,0.0,0.00265,0.00297,0.00375,0.0,0.0,0.0,0.0,0.0,0.00185,0.0,0.0,0.00782,0.00358
Salinirubellus,0.00209,0.00132,0.0,0.0015,0.0014,0.00194,0.0,0.00497,0.0,0.00371,0.00242,0.0,0.0,0.00119
Salinisphaera,0.02711,0.0053,0.00741,0.01725,0.01965,0.01646,0.01207,0.00746,0.00869,0.01112,0.00727,0.0052,0.01676,0.0155
Salinispira,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.00061,0.00087,0.00223,0.0
Salinispora,0.00834,0.00132,0.00593,0.00825,0.00982,0.00484,0.00804,0.00622,0.0029,0.00371,0.00363,0.0026,0.00894,0.00835
Salinivibrio,0.0,0.0053,0.0,0.003,0.0014,0.00097,0.00804,0.00373,0.00579,0.00371,0.00242,0.00043,0.00894,0.00596
Salinivirga,0.0,0.0,0.0,0.0,0.0014,0.00097,0.00402,0.00124,0.0029,0.0,0.00061,0.00087,0.0,0.00238
Salipaludibacillus,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.00124,0.0,0.00185,0.0,0.0,0.0,0.00119
Salipiger,0.02919,0.04769,0.05042,0.0345,0.04771,0.03485,0.04022,0.03233,0.05792,0.01854,0.06419,0.09145,0.04021,0.05843
Salisediminibacterium,0.0,0.0,0.00148,0.00075,0.00281,0.00097,0.0,0.0,0.0,0.0,0.00061,0.00087,0.00112,0.00119
Salmonella,0.01251,0.05828,0.02224,0.13948,0.85037,0.03679,0.01609,0.29223,0.02027,0.07787,0.55103,0.05721,0.29491,0.64984
Samsavirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.0,0.0
Sandaracinobacteroides,0.00834,0.0106,0.00297,0.01425,0.01684,0.01259,0.0,0.00995,0.02027,0.00742,0.00848,0.0078,0.0067,0.00954
Sandaracinus,0.10218,0.09272,0.07859,0.06374,0.05753,0.05712,0.04424,0.08083,0.11004,0.10568,0.04602,0.01214,0.06256,0.08823
Sanguibacter,0.03128,0.01457,0.02669,0.036,0.00982,0.03098,0.02011,0.02984,0.04923,0.04079,0.03694,0.03207,0.03463,0.01312
Sansavirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.0,0.0
Sanyabayvirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00119
Saprospira,0.00209,0.00132,0.0,0.00075,0.0,0.0,0.0,0.0,0.0029,0.00185,0.00061,0.00173,0.00112,0.00238
Sarcina,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00477,0.0,0.0
Sarumanvirus,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scandinavium,0.0,0.00132,0.0,0.00075,0.0,0.00194,0.01207,0.0,0.0,0.0,0.0,0.00087,0.0,0.00119
Scardovia,0.0,0.0,0.0,0.00075,0.0,0.00097,0.0,0.0,0.0,0.0,0.00061,0.0,0.0,0.00119
Schaalia,0.01877,0.00795,0.01335,0.02025,0.03368,0.01259,0.02011,0.01119,0.02027,0.02596,0.01272,0.02601,0.01899,0.01669
Scheffersomyces,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0
Schizosaccharomyces,0.0,0.00132,0.0,0.0,0.0014,0.00097,0.0,0.00124,0.00579,0.0,0.00061,0.0013,0.00112,0.0
Schleiferilactobacillus,0.0,0.0,0.0,0.0015,0.0014,0.00097,0.0,0.0,0.0029,0.0,0.0,0.00087,0.0,0.00119
Schneideria,0.0,0.0,0.0,0.0,0.0,0.00097,0.0,0.0,0.0,0.0,0.0,0.00043,0.0,0.0
Schnuerera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00124,0.0,0.0,0.0,0.0,0.0,0.0
Sebaldella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00112,0.0
Secundilactobacillus,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.00061,0.0,0.00335,0.00119
Sedimentibacter,0.00209,0.00132,0.00148,0.0,0.0014,0.00194,0.00402,0.00124,0.0029,0.0,0.00182,0.0,0.0,0.00119
Sedimenticola,0.01668,0.00795,0.01186,0.01275,0.01263,0.00775,0.01207,0.00995,0.00869,0.00927,0.0109,0.00477,0.03575,0.00358
Sedimentisphaera,0.0,0.0,0.00148,0.0015,0.00421,0.0,0.0,0.0,0.0,0.0,0.0,0.00087,0.00223,0.00358
Sediminibacillus,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00112,0.0
Sediminibacterium,0.00209,0.00132,0.00445,0.0165,0.00561,0.00194,0.00402,0.00746,0.0,0.00556,0.01393,0.03294,0.00112,0.01192
Sediminicoccus,0.04588,0.04504,0.06821,0.06149,0.03929,0.04357,0.02815,0.04974,0.04344,0.03523,0.02543,0.09362,0.0391,0.0465
Sediminicola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00124,0.0,0.00185,0.00061,0.0026,0.0,0.0
Sediminispirochaeta,0.0,0.0,0.0,0.0,0.0,0.00097,0.00402,0.00124,0.0,0.00185,0.00061,0.0,0.00112,0.00238
Segatella,0.00209,0.00397,0.00593,0.00225,0.0014,0.0,0.0,0.00249,0.0029,0.00371,0.01998,0.47243,0.00112,0.00119
Segniliparus,0.00209,0.00265,0.00297,0.006,0.00421,0.01355,0.00402,0.00622,0.00579,0.00371,0.0,0.00173,0.00447,0.00596
Selenobaculum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0
Selenomonas,0.02085,0.00795,0.01779,0.01275,0.01684,0.0029,0.01207,0.0087,0.01448,0.0241,0.01211,0.0065,0.01117,0.02385
Sellimonas,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087,0.00112,0.0
Seodaemunguvirus,0.0,0.0,0.0,0.0,0.0,0.00097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seonamhaeicola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185,0.00061,0.00217,0.0,0.0
Serinicoccus,0.03545,0.03179,0.06228,0.05324,0.03929,0.05809,0.04826,0.07959,0.05792,0.07045,0.04723,0.07152,0.05585,0.02146
Serpentinimonas,0.05422,0.09537,0.04152,0.09899,0.06876,0.0455,0.02011,0.05223,0.10135,0.10383,0.14109,0.08495,0.07931,0.11447
Serratia,0.03962,0.08345,0.09342,0.09149,0.07016,0.09294,0.06033,0.08456,0.08977,0.09456,0.05692,0.04811,0.17426,0.0787
Shewanella,0.04796,0.04106,0.03707,0.04799,0.05473,0.06002,0.04826,0.03731,0.02317,0.06675,0.05086,0.04464,0.19996,0.10612
Shigella,0.0,0.0,0.0,0.0,0.0,0.03388,0.0,0.0,0.0,0.0,0.0,0.00433,0.0,0.0
Shimwellia,0.0,0.0,0.0,0.00225,0.0,0.00097,0.0,0.00249,0.0029,0.00185,0.00121,0.00043,0.00223,0.0
Shinella,0.16056,0.18147,0.20314,0.25872,0.18944,0.17814,0.09653,0.20269,0.19981,0.22619,0.19316,0.20978,0.19325,0.18839
Shouchella,0.0,0.00132,0.0,0.00225,0.0014,0.00097,0.00402,0.00373,0.0,0.00185,0.0,0.0,0.0,0.0
Siansivirga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00373,0.0,0.0,0.00061,0.0013,0.00112,0.0
Siccibacter,0.00626,0.00397,0.00148,0.009,0.00561,0.00194,0.0,0.00124,0.0029,0.00371,0.00242,0.00217,0.00447,0.00119
Sideroxyarcus,0.0417,0.0106,0.01483,0.027,0.1291,0.12489,0.10055,0.02611,0.02896,0.05191,0.01332,0.0156,0.10612,0.10374
Sideroxydans,0.03128,0.02649,0.02224,0.04574,0.21329,0.21299,0.17696,0.02238,0.05212,0.05377,0.03452,0.02731,0.1307,0.15262
Silicimonas,0.01251,0.00927,0.01483,0.02025,0.00982,0.01839,0.01207,0.01617,0.0029,0.00556,0.0218,0.03207,0.01117,0.01192
Silvanigrella,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00112,0.0
Silvimonas,0.00626,0.00397,0.00445,0.00525,0.00561,0.00194,0.01207,0.00622,0.0,0.00371,0.00363,0.00303,0.01117,0.00358
Simiaoa,0.0,0.00132,0.0,0.00075,0.0,0.00097,0.0,0.0,0.0,0.0,0.0,0.00043,0.0,0.0
Simiduia,0.00834,0.00132,0.00148,0.009,0.00281,0.00387,0.0,0.00249,0.00579,0.00742,0.00606,0.00217,0.01899,0.00477
Siminovitchia,0.0,0.0,0.00148,0.00075,0.0014,0.0,0.0,0.0,0.0029,0.0,0.00121,0.00087,0.00223,0.00119
Siminovitchvirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00112,0.0
Simkania,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.00112,0.0
Simonsiella,0.0,0.00132,0.0,0.00225,0.0,0.0,0.00804,0.0,0.0,0.00185,0.00121,0.00043,0.00447,0.00238
Simplexvirus,0.00209,0.0,0.0,0.0,0.0,0.0,0.0,0.00124,0.0,0.0,0.0,0.0,0.0,0.0
Simplicispira,0.04379,0.07285,0.01335,0.04649,0.03227,0.02904,0.00402,0.01244,0.03765,0.0445,0.07206,0.05981,0.02234,0.0632
Singulisphaera,0.0146,0.03709,0.02966,0.02175,0.03227,0.03873,0.02011,0.02984,0.01158,0.01854,0.01272,0.0065,0.03798,0.04531
Sinimarinibacterium,0.00626,0.00662,0.01038,0.00975,0.00561,0.00775,0.0,0.00995,0.00579,0.01483,0.00424,0.00433,0.0134,0.01669
Sinomicrobium,0.0,0.00132,0.00297,0.00075,0.0014,0.0,0.0,0.00124,0.0,0.00185,0.00061,0.0013,0.00223,0.0
Sinomonas,0.01251,0.01192,0.02224,0.018,0.00982,0.02227,0.01609,0.0199,0.01737,0.01669,0.02907,0.02731,0.01787,0.02027
Sinorhizobium,0.41288,0.36427,0.40925,0.32696,0.43781,0.39403,0.34588,0.36062,0.33012,0.21878,0.2192,0.21238,0.30943,0.35652
Skermanella,0.07507,0.07418,0.08897,0.08174,0.09261,0.08713,0.05631,0.06466,0.08398,0.11495,0.05631,0.03684,0.08601,0.09062
Skermania,0.00417,0.0053,0.00593,0.009,0.01403,0.01839,0.0,0.0087,0.0,0.01112,0.00606,0.02167,0.01676,0.00715
Skogvirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00124,0.0,0.0,0.00061,0.0,0.0,0.0
Slackia,0.00209,0.00265,0.00297,0.0015,0.0014,0.0029,0.0,0.00124,0.0029,0.00185,0.00242,0.00043,0.0067,0.00835
Smoothievirus,0.0,0.0,0.0,0.0,0.0,0.00097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sneathia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.0,0.0
Sneathiella,0.00209,0.00397,0.00445,0.006,0.00281,0.00194,0.00402,0.00497,0.00869,0.00742,0.00363,0.00217,0.00447,0.00477
Snodgrassella,0.00417,0.00265,0.0,0.00075,0.00281,0.00194,0.00402,0.00124,0.0,0.0,0.00061,0.00173,0.01005,0.00119
Sodaliphilus,0.0,0.00132,0.00445,0.00075,0.0014,0.00097,0.0,0.00124,0.0029,0.00185,0.00182,0.0013,0.0,0.0
Sodalis,0.00417,0.00795,0.00741,0.006,0.00421,0.01162,0.0,0.00746,0.00579,0.00927,0.00666,0.00347,0.01229,0.01312
Solibacillus,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.00112,0.0
Solibaculum,0.00209,0.0,0.0,0.00075,0.0014,0.00097,0.0,0.0,0.0,0.00185,0.0,0.00087,0.00112,0.00119
Solicola,0.01877,0.01325,0.01631,0.0105,0.01544,0.02227,0.00804,0.01492,0.00869,0.00927,0.00787,0.0156,0.01229,0.01073
Solidesulfovibrio,0.01877,0.01325,0.01335,0.00825,0.02105,0.01355,0.02413,0.0087,0.02896,0.01669,0.01635,0.01734,0.02346,0.02265
Solimonas,0.02919,0.01325,0.02521,0.03225,0.01824,0.03485,0.00804,0.01617,0.04923,0.02225,0.01938,0.01344,0.01564,0.02504
Solitalea,0.0,0.0,0.00148,0.0075,0.0,0.00194,0.00402,0.00124,0.0,0.0,0.00242,0.00303,0.0,0.00477
Solwaraspora,0.02502,0.03444,0.06079,0.0345,0.05192,0.10359,0.04022,0.0572,0.03765,0.02966,0.05329,0.0234,0.04133,0.03816
Sorangium,0.32321,0.22784,0.26097,0.21672,0.2175,0.20815,0.12468,0.28352,0.28089,0.29479,0.14836,0.07412,0.19325,0.21939
Sparkyvirus,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spartinivicinus,0.00209,0.00132,0.0,0.00225,0.0,0.0,0.0,0.0,0.0,0.0,0.00121,0.0,0.00112,0.00358
Sphaerisporangium,0.0,0.0,0.0,0.00225,0.00421,0.0029,0.0,0.00124,0.0,0.0,0.00061,0.0,0.00112,0.00119
Sphaerobacter,0.00834,0.01325,0.01483,0.0105,0.00842,0.01646,0.00804,0.01741,0.02606,0.01483,0.00787,0.00433,0.01787,0.01312
Sphaerochaeta,0.00626,0.00397,0.00148,0.006,0.00702,0.00484,0.00804,0.00249,0.0,0.00742,0.00121,0.00087,0.00559,0.00358
Sphaerospermopsis,0.0,0.00132,0.00148,0.00075,0.0,0.0,0.0,0.00124,0.0,0.0,0.00061,0.0,0.00112,0.0
Sphaerotilus,0.24397,0.59078,0.23725,0.7469,0.33678,0.15103,0.07642,0.44891,0.67472,0.7305,2.09817,1.65829,0.53619,0.54968
Sphingobacterium,0.00417,0.02782,0.01779,0.03375,0.01263,0.01646,0.00402,0.01368,0.01448,0.01483,0.02846,0.02557,0.00894,0.02623
Sphingobium,0.27734,0.35103,0.36329,0.7469,0.36485,0.27688,0.28555,0.31958,0.36487,0.31333,0.35848,0.6237,0.24017,0.42448
Sphingomicrobium,0.00209,0.01854,0.01186,0.02325,0.00702,0.01646,0.00804,0.01244,0.00869,0.00556,0.01332,0.0169,0.01452,0.01073
Sphingomonas,0.79448,0.92326,0.90896,1.53055,0.85598,0.76095,0.66361,0.97989,1.12067,0.89551,0.88044,1.09223,0.62221,0.98966
Sphingopyxis,0.17725,0.22519,0.23725,0.42069,0.22031,0.17426,0.0925,0.19523,0.23456,0.22434,0.25069,0.4486,0.18097,0.26947
Sphingorhabdus,0.0146,0.01854,0.03559,0.05174,0.02947,0.01259,0.01207,0.01119,0.02317,0.00742,0.02362,0.03077,0.01452,0.03458
Sphingosinicella,0.08132,0.05961,0.05486,0.06599,0.05894,0.04066,0.02815,0.05223,0.04054,0.05377,0.04723,0.03814,0.03575,0.06558
Sphingosinithalassobacter,0.00834,0.0106,0.02521,0.03899,0.02526,0.01549,0.00402,0.01865,0.0029,0.00742,0.02301,0.03207,0.01117,0.02742
Spiractinospora,0.0146,0.0106,0.01186,0.01875,0.02526,0.0455,0.01609,0.02238,0.0029,0.01298,0.00666,0.00563,0.02346,0.01431
Spiribacter,0.05005,0.03312,0.03114,0.04574,0.04771,0.03485,0.00804,0.03731,0.04344,0.05191,0.02483,0.01517,0.02681,0.03458
Spirochaeta,0.00209,0.0106,0.00445,0.00225,0.00702,0.00484,0.00804,0.00249,0.0029,0.00927,0.00424,0.00043,0.00223,0.00119
Spiroplasma,0.0,0.00397,0.00297,0.00075,0.0,0.0029,0.0,0.0,0.0,0.0,0.00121,0.00477,0.00335,0.0
Spirosoma,0.02711,0.02119,0.01928,0.03225,0.01403,0.01355,0.01609,0.02611,0.00579,0.01669,0.02604,0.0143,0.0134,0.04531
Spongiactinospora,0.00626,0.0,0.00148,0.006,0.00702,0.01452,0.00804,0.00622,0.0029,0.0,0.00061,0.00433,0.01005,0.00358
Spongiibacter,0.00626,0.00397,0.01038,0.00675,0.00702,0.00678,0.00402,0.00373,0.00869,0.01483,0.00545,0.00347,0.02011,0.00715
Sporisorium,0.0,0.0,0.00148,0.00075,0.0014,0.00194,0.0,0.00373,0.0,0.00185,0.00121,0.00043,0.00112,0.00358
Sporolactobacillus,0.0,0.0,0.00297,0.0,0.0,0.0,0.00402,0.0,0.0029,0.0,0.00121,0.0,0.0,0.0
Sporomusa,0.0,0.00662,0.00297,0.00075,0.00281,0.00484,0.00402,0.00124,0.0029,0.0,0.00121,0.00087,0.00447,0.0
Sporosarcina,0.0,0.00132,0.00148,0.00375,0.00281,0.0029,0.0,0.00124,0.0029,0.00371,0.00242,0.00217,0.0067,0.00477
Stackebrandtia,0.02085,0.00662,0.01631,0.009,0.01824,0.02227,0.00804,0.01119,0.01448,0.01112,0.01029,0.01127,0.01229,0.00596
Stakelama,0.01043,0.00927,0.00741,0.015,0.00702,0.00484,0.00402,0.00746,0.0029,0.01669,0.00424,0.0052,0.01005,0.01431
Stanieria,0.00209,0.00132,0.00148,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.0013,0.0,0.00119
Staphylococcus,0.00834,0.00795,0.0,0.0165,0.01123,0.00678,0.00402,0.00249,0.0029,0.01112,0.01756,0.00824,0.00782,0.00477
Staphylospora,0.00209,0.00265,0.00297,0.0,0.00281,0.0,0.0,0.00622,0.0,0.00371,0.00242,0.00087,0.00447,0.0
Stappia,0.0563,0.06756,0.08452,0.05849,0.06595,0.0639,0.04022,0.07337,0.02606,0.05006,0.03149,0.02904,0.05585,0.05604
Starkeya,0.08967,0.08743,0.086,0.05024,0.0884,0.06777,0.02413,0.08332,0.04923,0.08529,0.03997,0.02774,0.05362,0.06677
Steffania,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.00335,0.0
Stella,0.06464,0.05563,0.04893,0.05024,0.05332,0.03582,0.01207,0.04477,0.02896,0.04264,0.03028,0.01907,0.05697,0.05962
Stenotrophomonas,0.1981,0.81729,0.18387,0.29021,0.21329,0.16265,0.18098,0.18901,0.28668,0.20951,0.28097,0.16383,0.21895,0.27782
Steroidobacter,0.11469,0.05961,0.04893,0.08324,0.07718,0.06583,0.01609,0.07337,0.10714,0.0686,0.04481,0.01214,0.04692,0.05246
Sterolibacterium,0.01877,0.01987,0.01631,0.04049,0.02386,0.03485,0.01207,0.02611,0.05792,0.03152,0.03149,0.02514,0.04357,0.03696
Stieleria,0.02085,0.01457,0.01631,0.0105,0.01263,0.00871,0.00402,0.01119,0.01737,0.01669,0.00787,0.00217,0.01117,0.00954
Stigmatella,0.03128,0.02252,0.01779,0.01425,0.02386,0.00871,0.00402,0.03233,0.03185,0.0445,0.02846,0.0078,0.03686,0.02504
Stomatobaculum,0.0,0.0,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087,0.0,0.00238
Stormageddonvirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.0,0.0,0.0
Stratiformator,0.01668,0.0053,0.01186,0.0015,0.00561,0.00387,0.0,0.00497,0.0029,0.00371,0.00242,0.00043,0.00112,0.01192
Streptacidiphilus,0.05422,0.03576,0.03559,0.04874,0.09121,0.14135,0.04826,0.04477,0.02606,0.03523,0.03694,0.02297,0.05585,0.04054
Streptantibioticus,0.01251,0.00397,0.02669,0.02325,0.02386,0.03001,0.00804,0.00995,0.01158,0.00556,0.01393,0.0078,0.01452,0.0155
Streptobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185,0.0,0.00043,0.0,0.0
Streptococcus,0.0,0.02119,0.00741,0.0105,0.00702,0.00968,0.01609,0.00497,0.00869,0.0,0.00908,0.15647,0.03351,0.0155
Streptomonospora,0.04379,0.02782,0.02521,0.033,0.09823,0.13167,0.02413,0.03357,0.03765,0.03894,0.01514,0.03077,0.05585,0.01789
Streptomyces,2.92768,2.56977,4.27195,3.41955,4.35429,6.73043,2.6464,3.69698,3.46046,2.81815,2.78969,2.8047,3.63159,2.50516
Streptosporangium,0.09592,0.07683,0.086,0.07574,0.15716,0.23235,0.08446,0.11067,0.0695,0.05562,0.04118,0.03294,0.0916,0.04889
Stutzerimonas,0.08967,0.08478,0.1038,0.10799,0.07297,0.07164,0.05228,0.10072,0.10714,0.09641,0.08296,0.05765,0.1508,0.11804
Stygiolobus,0.0,0.0,0.0,0.0,0.0,0.00097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
